feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Metabolite.846	Cdiff_EIA	positive	-1.42057054193051	1.85443354169018	102	102	0.445456868310874	0.809166566565508
Metabolite.965	Cdiff_EIA	positive	-0.970347175173568	1.27465696081411	102	102	0.448292428494248	0.809166566565508
Metabolite.978	Cdiff_EIA	positive	-0.759535210244819	0.975657382937272	102	102	0.438120982993881	0.809166566565508
Metabolite.1532	Cdiff_EIA	positive	-1.17116649897529	1.50157039455645	102	102	0.437255950074746	0.809166566565508
Metabolite.1670	Cdiff_EIA	positive	1.06122697633745	1.44666888598915	102	102	0.464929672741261	0.809166566565508
Metabolite.1841	Cdiff_EIA	positive	0.997076656973161	1.30873631693566	102	102	0.447935407811209	0.809166566565508
Metabolite.1996	Cdiff_EIA	positive	0.875778794776617	1.15802834330834	102	102	0.451266982582436	0.809166566565508
Metabolite.2066	Cdiff_EIA	positive	-0.997765938985748	1.3063206534806	102	102	0.446785621888732	0.809166566565508
Metabolite.2159	Cdiff_EIA	positive	0.894087277703728	1.15379580172452	102	102	0.440221658913676	0.809166566565508
Metabolite.2223	Cdiff_EIA	positive	-1.0297387520021	1.34245925555037	102	102	0.444856608195728	0.809166566565508
Metabolite.2246	Cdiff_EIA	positive	-0.794163639124569	1.04057878065806	102	102	0.447144351629407	0.809166566565508
Metabolite.2311	Cdiff_EIA	positive	-1.20809252859243	1.64916562290429	102	102	0.465547887613032	0.809166566565508
Metabolite.2313	Cdiff_EIA	positive	-1.09513640719049	1.4847592461297	102	102	0.462493805121764	0.809166566565508
Metabolite.2370	Cdiff_EIA	positive	-0.85042878146879	1.10977268164326	102	102	0.445297653618396	0.809166566565508
Metabolite.2387	Cdiff_EIA	positive	-0.916558084285855	1.22186392665465	102	102	0.454937064956739	0.809166566565508
Metabolite.2059	Cdiff_EIA	positive	-0.905781624092617	1.25216608735362	102	102	0.471140160673515	0.815649764328062
Metabolite.378	Cdiff_EIA	positive	-1.12987417319115	1.59640775950537	102	102	0.480740396253339	0.819316317350049
Metabolite.642	Cdiff_EIA	positive	0.129178751674207	0.181827065350019	102	102	0.479079716934555	0.819316317350049
Metabolite.885	Cdiff_EIA	positive	-1.25738465610759	1.77287260687821	102	102	0.479828508840893	0.819316317350049
Metabolite.2156	Cdiff_EIA	positive	1.01041360165999	1.41337316991053	102	102	0.476339513036829	0.819316317350049
Metabolite.138	Cdiff_EIA	positive	1.01142857348854	1.44185491542222	102	102	0.484634464432806	0.82275153264174
Metabolite.559	Cdiff_EIA	positive	-1.15476298750247	1.67173590451922	102	102	0.491318657110943	0.825592858193753
Metabolite.586	Cdiff_EIA	positive	-0.726280619820603	1.04883929995806	102	102	0.49025258086375	0.825592858193753
Metabolite.1802	Cdiff_EIA	positive	0.859575621427913	1.24625336487767	102	102	0.491962867553812	0.825592858193753
Metabolite.2172	Cdiff_EIA	positive	1.3193733862855	1.92356717456269	102	102	0.494363760707393	0.826455447289458
Metabolite.1155	Cdiff_EIA	positive	-1.16106244957076	1.71830389972569	102	102	0.50078908537429	0.83401376195414
Metabolite.1066	Cdiff_EIA	positive	-1.02783462902176	1.53797178462746	102	102	0.505478426166433	0.838634661594309
Metabolite.128	Cdiff_EIA	positive	-0.69813028464597	1.06517609388482	102	102	0.513706845929805	0.839007429960871
Metabolite.646	Cdiff_EIA	positive	0.647043023020125	0.984185164835409	102	102	0.512408250528062	0.839007429960871
Metabolite.745	Cdiff_EIA	positive	-0.886249597954914	1.36197097662252	102	102	0.516725363408578	0.839007429960871
Metabolite.1174	Cdiff_EIA	positive	-0.79424152085112	1.21860763099401	102	102	0.516050220733521	0.839007429960871
Metabolite.1390	Cdiff_EIA	positive	0.923734457625856	1.42117649032165	102	102	0.517196360934783	0.839007429960871
Metabolite.2209	Cdiff_EIA	positive	0.837984013403344	1.27973693607504	102	102	0.514093714147852	0.839007429960871
Metabolite.1413	Cdiff_EIA	positive	0.667096951109509	1.04333716801409	102	102	0.524032752159798	0.846960684302552
Metabolite.1419	Cdiff_EIA	positive	-0.86612533390715	1.36521523616238	102	102	0.527252868590453	0.849032192803745
Metabolite.1527	Cdiff_EIA	positive	0.956752952741937	1.51628844052287	102	102	0.529490866476286	0.849512818742173
Metabolite.567	Cdiff_EIA	positive	0.754695495446706	1.20657735162378	102	102	0.533077953035428	0.850392566515722
Metabolite.627	Cdiff_EIA	positive	-0.660641535840994	1.06155328104446	102	102	0.535138229183355	0.850392566515722
Metabolite.1945	Cdiff_EIA	positive	-0.796504057150499	1.28214656415664	102	102	0.535863809037305	0.850392566515722
Metabolite.239	Cdiff_EIA	positive	-1.10894298758595	1.82584006703766	102	102	0.544988450425366	0.851565479650234
Metabolite.312	Cdiff_EIA	positive	0.986574994884533	1.64914225099179	102	102	0.551035546405864	0.851565479650234
Metabolite.555	Cdiff_EIA	positive	0.996008429446512	1.62203648671438	102	102	0.540577981238542	0.851565479650234
Metabolite.974	Cdiff_EIA	positive	-1.03415149430125	1.70933463886011	102	102	0.546547881701327	0.851565479650234
Metabolite.1317	Cdiff_EIA	positive	0.854055525294243	1.41554547506977	102	102	0.547648433781879	0.851565479650234
Metabolite.2063	Cdiff_EIA	positive	-0.371995227457194	0.608233052578207	102	102	0.542190496898051	0.851565479650234
Metabolite.2116	Cdiff_EIA	positive	0.925371148276975	1.55120717771717	102	102	0.552156612375951	0.851565479650234
Metabolite.2239	Cdiff_EIA	positive	-0.637483314817504	1.05860437629466	102	102	0.548409214864142	0.851565479650234
Metabolite.111	Cdiff_EIA	positive	-0.495212943535844	0.85659837572035	102	102	0.564485650419582	0.851838554994188
Metabolite.490	Cdiff_EIA	positive	0.662110182394768	1.12460173150249	102	102	0.557356000120255	0.851838554994188
Metabolite.957	Cdiff_EIA	positive	0.557582528020451	0.968120758965506	102	102	0.565947533112577	0.851838554994188
Metabolite.1437	Cdiff_EIA	positive	-0.816614415377853	1.40691193751311	102	102	0.562930121293158	0.851838554994188
Metabolite.2121	Cdiff_EIA	positive	0.489257822010977	0.843390628101726	102	102	0.563146498032944	0.851838554994188
Metabolite.2181	Cdiff_EIA	positive	-0.925654062827602	1.58028098971543	102	102	0.559361293810332	0.851838554994188
Metabolite.2483	Cdiff_EIA	positive	-1.05399629789687	1.80483150979526	102	102	0.560544769455161	0.851838554994188
Metabolite.2137	Cdiff_EIA	positive	-0.756652697801971	1.32754543651795	102	102	0.569980617652769	0.854970926479153
Metabolite.650	Cdiff_EIA	positive	0.620707565474869	1.10472030183641	102	102	0.575462786170558	0.860105380254029
Metabolite.2134	Cdiff_EIA	positive	-0.99573368156616	1.78089978028094	102	102	0.577331008663664	0.860105380254029
Metabolite.26	Cdiff_EIA	positive	-0.645922773457697	1.17842075649714	102	102	0.584827077998841	0.865386014065853
Metabolite.2540	Cdiff_EIA	positive	0.791022631454104	1.44019992956638	102	102	0.584061736846775	0.865386014065853
Metabolite.291	Cdiff_EIA	positive	-0.704158785062061	1.30280501270573	102	102	0.590057955917756	0.867266391583816
Metabolite.1365	Cdiff_EIA	positive	0.824432938416407	1.52214718921564	102	102	0.589281614710182	0.867266391583816
Metabolite.437	Cdiff_EIA	positive	-0.107882062556897	0.201102256276085	102	102	0.592836395700652	0.868435924136742
Metabolite.58	Cdiff_EIA	positive	0.66772363538162	1.3172521151175	102	102	0.613336396926906	0.872114771777651
Metabolite.144	Cdiff_EIA	positive	-0.507667061465754	0.968843312783896	102	102	0.601442901751267	0.872114771777651
Metabolite.265	Cdiff_EIA	positive	-0.508149899064852	1.02534996934089	102	102	0.621273333779244	0.872114771777651
Metabolite.391	Cdiff_EIA	positive	-0.533655686431127	1.09542545034532	102	102	0.627205829018174	0.872114771777651
Metabolite.434	Cdiff_EIA	positive	0.559674406821467	1.134893728276	102	102	0.622986857611943	0.872114771777651
Metabolite.497	Cdiff_EIA	positive	0.599629811067837	1.20590506760097	102	102	0.620108093535775	0.872114771777651
Metabolite.603	Cdiff_EIA	positive	-0.964362799996529	1.86464675049389	102	102	0.606170790387462	0.872114771777651
Metabolite.622	Cdiff_EIA	positive	-0.607753724321489	1.20244805449168	102	102	0.614368836264961	0.872114771777651
Metabolite.1136	Cdiff_EIA	positive	0.557281451750016	1.13354055373215	102	102	0.624059011639216	0.872114771777651
Metabolite.1150	Cdiff_EIA	positive	-0.621061599617783	1.25761298134455	102	102	0.622501019752426	0.872114771777651
Metabolite.1229	Cdiff_EIA	positive	-0.547858037028339	1.04742826082893	102	102	0.602096050476996	0.872114771777651
Metabolite.1460	Cdiff_EIA	positive	-0.718100917419323	1.38071049695653	102	102	0.604146715550788	0.872114771777651
Metabolite.2173	Cdiff_EIA	positive	-0.443961813281533	0.908627307055817	102	102	0.626189649540408	0.872114771777651
Metabolite.2237	Cdiff_EIA	positive	-0.8457772933496	1.69654674982545	102	102	0.619206200777167	0.872114771777651
Metabolite.2257	Cdiff_EIA	positive	-0.433859989575416	0.867276947687239	102	102	0.617994376595351	0.872114771777651
Metabolite.2362	Cdiff_EIA	positive	-0.720200261663683	1.37638599562287	102	102	0.601954679178979	0.872114771777651
Metabolite.1385	Cdiff_EIA	positive	-0.494455820574051	1.03669411404959	102	102	0.6344352577903	0.876601397199216
Metabolite.2073	Cdiff_EIA	positive	0.888522474869419	1.86117652348023	102	102	0.634120309641071	0.876601397199216
Metabolite.606	Cdiff_EIA	positive	0.359180709426321	0.767931066806445	102	102	0.640998838658985	0.880117527688512
Metabolite.2262	Cdiff_EIA	positive	-0.649921771023821	1.38191491474639	102	102	0.639161103800071	0.880117527688512
Metabolite.723	Cdiff_EIA	positive	0.631238273107245	1.36509933784141	102	102	0.644790481395699	0.882556971410364
Metabolite.871	Cdiff_EIA	positive	-0.465988325949032	1.01773289752512	102	102	0.64803992088564	0.884241387376667
Metabolite.93	Cdiff_EIA	positive	-0.892683804269091	1.97680442557242	102	102	0.652550011678087	0.884741422009513
Metabolite.165	Cdiff_EIA	positive	-0.56790188058828	1.30691553899509	102	102	0.664835464052068	0.884741422009513
Metabolite.286	Cdiff_EIA	positive	0.693168685598385	1.59866319704639	102	102	0.665518169209813	0.884741422009513
Metabolite.953	Cdiff_EIA	positive	-0.615762173933961	1.42350222368179	102	102	0.666259744054607	0.884741422009513
Metabolite.1092	Cdiff_EIA	positive	-0.640668212044714	1.48361733017049	102	102	0.666795726273861	0.884741422009513
Metabolite.1917	Cdiff_EIA	positive	-0.6131391625428	1.44322192799959	102	102	0.671865655003976	0.884741422009513
Metabolite.2021	Cdiff_EIA	positive	0.491817179388511	1.15824168409627	102	102	0.67202301695183	0.884741422009513
Metabolite.2082	Cdiff_EIA	positive	-0.66315836710067	1.56491271577346	102	102	0.67264587563737	0.884741422009513
Metabolite.2111	Cdiff_EIA	positive	0.558400136895986	1.28527553214513	102	102	0.664890850607869	0.884741422009513
Metabolite.2169	Cdiff_EIA	positive	-0.648085966988514	1.47869431511957	102	102	0.662126789149399	0.884741422009513
Metabolite.2268	Cdiff_EIA	positive	-0.547410736424402	1.28050869743464	102	102	0.669938154843882	0.884741422009513
Metabolite.2368	Cdiff_EIA	positive	0.520234878792281	1.21735125934806	102	102	0.670043319312123	0.884741422009513
Metabolite.282	Cdiff_EIA	positive	-0.798569164340607	1.90260610835432	102	102	0.675587575645287	0.885950174049807
Metabolite.1167	Cdiff_EIA	positive	-0.53157079799414	1.2950009793824	102	102	0.682332725452033	0.889469445678544
Metabolite.1459	Cdiff_EIA	positive	-0.732077256901848	1.77271251486083	102	102	0.680512665851161	0.889469445678544
Metabolite.382	Cdiff_EIA	positive	-0.597248008476655	1.51449081226691	102	102	0.694158235473509	0.891616736473304
Metabolite.384	Cdiff_EIA	positive	0.766632451741151	1.93652271128143	102	102	0.693036225344533	0.891616736473304
Metabolite.492	Cdiff_EIA	positive	0.423294714176298	1.05575254487579	102	102	0.689318797948974	0.891616736473304
Metabolite.2117	Cdiff_EIA	positive	-0.485390328899157	1.21410570581219	102	102	0.690162035238976	0.891616736473304
Metabolite.2139	Cdiff_EIA	positive	-0.50337433929809	1.24492691000416	102	102	0.686825863548799	0.891616736473304
Metabolite.304	Cdiff_EIA	positive	-0.422851463567016	1.11380723580737	102	102	0.70501391874031	0.902912562597239
Metabolite.725	Cdiff_EIA	positive	0.456795831863279	1.23025975806145	102	102	0.711199365041862	0.90313828740436
Metabolite.2154	Cdiff_EIA	positive	-0.44116667994934	1.18697064225074	102	102	0.710921611600677	0.90313828740436
Metabolite.2442	Cdiff_EIA	positive	0.511875419414675	1.37948633647773	102	102	0.711376048297955	0.90313828740436
Metabolite.1154	Cdiff_EIA	positive	-0.340153386254735	0.944036725870204	102	102	0.719369308211692	0.905413094818164
Metabolite.1206	Cdiff_EIA	positive	-0.405484302695389	1.11741213353397	102	102	0.717461886546913	0.905413094818164
Metabolite.2267	Cdiff_EIA	positive	-0.513464019354098	1.41145300142283	102	102	0.716787296291819	0.905413094818164
Metabolite.478	Cdiff_EIA	positive	-0.417914404223845	1.17506208599524	102	102	0.722849550815025	0.907186542283614
Metabolite.189	Cdiff_EIA	positive	-0.534907201412287	1.53705254485102	102	102	0.728565374073549	0.909149953972122
Metabolite.407	Cdiff_EIA	positive	0.652535184267366	1.86395826152374	102	102	0.727014659681983	0.909149953972122
Metabolite.614	Cdiff_EIA	positive	-0.549293200613143	1.64577592673359	102	102	0.739259981361146	0.91181612886791
Metabolite.695	Cdiff_EIA	positive	0.534577441754748	1.59716406341212	102	102	0.738549290186178	0.91181612886791
Metabolite.1137	Cdiff_EIA	positive	0.393740333461348	1.17042129102476	102	102	0.737267325499681	0.91181612886791
Metabolite.1601	Cdiff_EIA	positive	-0.18875885847799	0.553469734569569	102	102	0.73378417216358	0.91181612886791
Metabolite.1914	Cdiff_EIA	positive	-0.539276265263296	1.62775597904509	102	102	0.741110826203141	0.91181612886791
Metabolite.2182	Cdiff_EIA	positive	-0.463665696281446	1.46172285352122	102	102	0.751749432642416	0.922314429964645
Metabolite.981	Cdiff_EIA	positive	-0.354007440134849	1.13524187862593	102	102	0.755815628944701	0.924712976194914
Metabolite.744	Cdiff_EIA	positive	0.341803574604276	1.13277102487488	102	102	0.763476046472767	0.931483310181258
Metabolite.1165	Cdiff_EIA	positive	-0.555017795469905	1.88909616797173	102	102	0.769519111632702	0.936248252486455
Metabolite.631	Cdiff_EIA	positive	-0.252764853368209	0.87085667011466	102	102	0.772227157595037	0.936940429436638
Metabolite.2165	Cdiff_EIA	positive	-0.294670860790281	1.04124293354553	102	102	0.777762483662395	0.941049634928533
Metabolite.2463	Cdiff_EIA	positive	0.226306892369538	0.810726395312003	102	102	0.780713183457734	0.942017560205199
Metabolite.1909	Cdiff_EIA	positive	-0.347420670111823	1.2590326416345	102	102	0.783161643036061	0.942375823213722
Metabolite.967	Cdiff_EIA	positive	-0.332689180177727	1.24512523635797	102	102	0.789870562927723	0.945254935962684
Metabolite.1681	Cdiff_EIA	positive	-0.281706105987382	1.05264024166003	102	102	0.789544108689729	0.945254935962684
Metabolite.581	Cdiff_EIA	positive	-0.40600071574362	1.54345807706208	102	102	0.793056211652401	0.946481255323574
Metabolite.2324	Cdiff_EIA	positive	0.409092651271753	1.58152984150427	102	102	0.796422358392872	0.947915741782821
Metabolite.2222	Cdiff_EIA	positive	-0.359124553703757	1.41490159996935	102	102	0.800158904051792	0.949782113752534
Metabolite.1195	Cdiff_EIA	positive	-0.223950978271679	0.892246584565432	102	102	0.802331655995272	0.949787203583592
Metabolite.676	Cdiff_EIA	positive	-0.389338396106507	1.59267270551811	102	102	0.807378560500533	0.950623143815144
Metabolite.1117	Cdiff_EIA	positive	0.218986185053521	0.89130765015544	102	102	0.806425060565035	0.950623143815144
Metabolite.2322	Cdiff_EIA	positive	0.283582831598949	1.18091914585075	102	102	0.810715334238664	0.951992805352641
Metabolite.1258	Cdiff_EIA	positive	-0.239871348968498	1.01079792122164	102	102	0.812902650064328	0.952008985904213
Metabolite.608	Cdiff_EIA	positive	0.405420345394675	1.76343177390991	102	102	0.818635844657845	0.956166666560363
Metabolite.870	Cdiff_EIA	positive	-0.33314732266628	1.49799738444951	102	102	0.824459890596265	0.96040806404565
Metabolite.841	Cdiff_EIA	positive	0.287925422763345	1.37658482709874	102	102	0.834749424466342	0.962158547148047
Metabolite.1308	Cdiff_EIA	positive	0.167346343815134	0.774173753628487	102	102	0.829302407694203	0.962158547148047
Metabolite.1478	Cdiff_EIA	positive	-0.378645370908868	1.80559820465695	102	102	0.834323529688807	0.962158547148047
Metabolite.2152	Cdiff_EIA	positive	-0.242558004296455	1.14938486255487	102	102	0.833291062446969	0.962158547148047
Metabolite.2	Cdiff_EIA	positive	0.201564856675343	0.997643465121958	102	102	0.840295147392514	0.964372333624845
Metabolite.427	Cdiff_EIA	positive	0.310354743911126	1.57879766519012	102	102	0.844557803816385	0.964372333624845
Metabolite.683	Cdiff_EIA	positive	0.206298482911273	1.05578090076952	102	102	0.845477114410823	0.964372333624845
Metabolite.949	Cdiff_EIA	positive	0.284538535291491	1.44966941428051	102	102	0.844790732003951	0.964372333624845
Metabolite.2050	Cdiff_EIA	positive	-0.141016275622715	0.739098757776491	102	102	0.849073100189636	0.964644823109277
Metabolite.2095	Cdiff_EIA	positive	-0.272299504692766	1.43728333063708	102	102	0.850120780183061	0.964644823109277
Metabolite.2150	Cdiff_EIA	positive	-0.241017796438721	1.29714055960952	102	102	0.852972491253159	0.965379718782646
Metabolite.421	Cdiff_EIA	positive	-0.198263588176784	1.54736674049912	102	102	0.898303681414161	0.967778090402677
Metabolite.611	Cdiff_EIA	positive	0.230536334297633	1.64460106358327	102	102	0.888801578492929	0.967778090402677
Metabolite.649	Cdiff_EIA	positive	-0.145102048346299	1.11983353793566	102	102	0.89716322675956	0.967778090402677
Metabolite.664	Cdiff_EIA	positive	-0.300158249534346	1.80276290717256	102	102	0.868100449508434	0.967778090402677
Metabolite.845	Cdiff_EIA	positive	0.158402934398275	1.06452337391764	102	102	0.882009737437904	0.967778090402677
Metabolite.972	Cdiff_EIA	positive	-0.225157748048758	1.70800562793165	102	102	0.895387623707377	0.967778090402677
Metabolite.1176	Cdiff_EIA	positive	0.223514711751916	1.45863982294775	102	102	0.878521724639502	0.967778090402677
Metabolite.1396	Cdiff_EIA	positive	-0.2047050452264	1.3958444343522	102	102	0.883701010951183	0.967778090402677
Metabolite.1531	Cdiff_EIA	positive	0.211075132271968	1.2484322302294	102	102	0.866081410189393	0.967778090402677
Metabolite.1536	Cdiff_EIA	positive	-0.157357333401531	1.18280109921797	102	102	0.894430781116101	0.967778090402677
Metabolite.1618	Cdiff_EIA	positive	-0.146604259437775	1.18029056482338	102	102	0.901398091326855	0.967778090402677
Metabolite.1643	Cdiff_EIA	positive	0.173604732413437	1.0242929525081	102	102	0.865755683261109	0.967778090402677
Metabolite.1665	Cdiff_EIA	positive	0.160982442907135	1.04778935492721	102	102	0.878203153317298	0.967778090402677
Metabolite.1800	Cdiff_EIA	positive	0.2111453172604	1.21542011531806	102	102	0.862435062317718	0.967778090402677
Metabolite.1946	Cdiff_EIA	positive	-0.177717316090074	1.26550406689389	102	102	0.888601125599226	0.967778090402677
Metabolite.2220	Cdiff_EIA	positive	-0.156133257899337	1.24883726710847	102	102	0.900756409762099	0.967778090402677
Metabolite.2233	Cdiff_EIA	positive	0.138235711119098	1.00932598156867	102	102	0.891339011688796	0.967778090402677
Metabolite.2245	Cdiff_EIA	positive	0.101031132834823	0.814166424103363	102	102	0.901491919827151	0.967778090402677
Metabolite.2350	Cdiff_EIA	positive	-0.153505772436608	1.03533046532592	102	102	0.882430293828619	0.967778090402677
Metabolite.2500	Cdiff_EIA	positive	-0.169941777899265	1.09077402246526	102	102	0.876505332934399	0.967778090402677
Metabolite.2536	Cdiff_EIA	positive	-0.132425895650916	0.911765988160327	102	102	0.884812862316123	0.967778090402677
Metabolite.2207	Cdiff_EIA	positive	-0.106870591171918	0.882628128210138	102	102	0.903868860106795	0.967957361190162
Metabolite.2206	Cdiff_EIA	positive	-0.159618209597763	1.38626317740226	102	102	0.908562832979888	0.970611026451685
Metabolite.787	Cdiff_EIA	positive	0.15834713143251	1.6141226352053	102	102	0.922048418469695	0.975500500699822
Metabolite.886	Cdiff_EIA	positive	-0.0932922563450226	0.941635720588023	102	102	0.921277311955451	0.975500500699822
Metabolite.1398	Cdiff_EIA	positive	-0.0511490385697138	0.507406342045344	102	102	0.919907181005122	0.975500500699822
Metabolite.2158	Cdiff_EIA	positive	-0.177895053778258	1.76803013618246	102	102	0.92005543224816	0.975500500699822
Metabolite.1157	Cdiff_EIA	positive	0.0660511632355227	0.724873419826864	102	102	0.927578754442794	0.977341594094561
Metabolite.2482	Cdiff_EIA	positive	0.137720363736827	1.52560999736667	102	102	0.928251377039583	0.977341594094561
Metabolite.438	Cdiff_EIA	positive	0.115266212819888	1.32071380662819	102	102	0.93062690119635	0.977493004134296
Metabolite.1351	Cdiff_EIA	positive	0.0665346110246862	0.789524899376154	102	102	0.933008883831982	0.977650457221072
Metabolite.81	Cdiff_EIA	positive	-0.133660488698224	1.78687470265742	102	102	0.940522267627997	0.978526480739567
Metabolite.397	Cdiff_EIA	positive	0.102524515985875	1.4248367628928	102	102	0.942781221169172	0.978526480739567
Metabolite.545	Cdiff_EIA	positive	0.0846584494647792	1.16180907800803	102	102	0.942056882256991	0.978526480739567
Metabolite.691	Cdiff_EIA	positive	-0.118357399360425	1.61392612181187	102	102	0.941685965779376	0.978526480739567
Metabolite.578	Cdiff_EIA	positive	0.0844361132217416	1.63536653620185	102	102	0.958925468291436	0.983628466303628
Metabolite.1088	Cdiff_EIA	positive	-0.0669855525768823	1.2711525050378	102	102	0.958078688808519	0.983628466303628
Metabolite.1273	Cdiff_EIA	positive	-0.0983265501455698	1.67458300126166	102	102	0.953294666192909	0.983628466303628
Metabolite.1463	Cdiff_EIA	positive	-0.0529716282965806	1.00641072202889	102	102	0.958128364932183	0.983628466303628
Metabolite.2094	Cdiff_EIA	positive	0.0878752150786069	1.42625683642826	102	102	0.950994416915719	0.983628466303628
Metabolite.2338	Cdiff_EIA	positive	0.0385906440235828	0.829950009996453	102	102	0.96300641655762	0.985506566477191
Metabolite.21	Cdiff_EIA	positive	-0.0369276655336359	1.39144970768683	102	102	0.978880326709937	0.988646538477052
Metabolite.385	Cdiff_EIA	positive	0.0209803522671593	0.725421048645881	102	102	0.976984743489439	0.988646538477052
Metabolite.515	Cdiff_EIA	positive	0.0287991314619123	1.23232632772559	102	102	0.981401921276459	0.988646538477052
Metabolite.601	Cdiff_EIA	positive	-0.062063946727735	1.60493705222862	102	102	0.969230076503382	0.988646538477052
Metabolite.1161	Cdiff_EIA	positive	-0.0311936678714262	1.19973019393034	102	102	0.979308699952437	0.988646538477052
Metabolite.1164	Cdiff_EIA	positive	-0.0375251932317119	1.17216488639704	102	102	0.974525031581461	0.988646538477052
Metabolite.2210	Cdiff_EIA	positive	0.0242175828874145	1.06333201095352	102	102	0.981874986843648	0.988646538477052
Metabolite.450	Cdiff_EIA	positive	-0.0015022185128497	0.0882652987943747	102	102	0.98645508506143	0.989434571655316
Metabolite.2228	Cdiff_EIA	positive	-0.0123194334119999	0.764519653827654	102	102	0.987175588615007	0.989434571655316
Metabolite.708	Cdiff_EIA	positive	-0.00334654101723113	0.312057236659561	102	102	0.991464915410548	0.991464915410548
